1,10.0
2,9.0
3,9.333333333333334
4,8.5
5,9.0
6,9.333333333333334
7,9.142857142857142
8,9.375
9,9.222222222222221
10,9.2
11,9.090909090909092
12,8.916666666666666
13,9.0
14,9.071428571428571
15,9.066666666666666
16,9.0625
17,9.0
18,8.944444444444445
19,9.0
20,9.0
21,9.380952380952381
22,9.227272727272727
23,9.130434782608695
24,9.166666666666666
25,9.2
26,9.038461538461538
27,9.074074074074074
28,9.071428571428571
29,9.03448275862069
30,8.966666666666667
31,8.935483870967742
32,8.9375
33,9.151515151515152
34,9.058823529411764
35,9.057142857142857
36,9.083333333333334
37,9.08108108108108
38,9.026315789473685
39,9.051282051282051
40,9.05
41,9.048780487804878
42,9.047619047619047
43,9.0
44,9.0
45,9.022222222222222
46,8.978260869565217
47,8.936170212765957
48,8.9375
49,8.979591836734693
50,8.98
51,8.941176470588236
52,8.903846153846153
53,8.88679245283019
54,8.851851851851851
55,8.872727272727273
56,9.0
57,9.0
58,9.017241379310345
59,9.016949152542374
60,8.983333333333333
61,8.950819672131148
62,8.951612903225806
63,9.063492063492063
64,9.03125
65,9.0
66,9.0
67,8.970149253731343
68,8.941176470588236
69,8.91304347826087
70,8.914285714285715
71,8.887323943661972
72,8.86111111111111
73,8.863013698630137
74,8.864864864864865
75,8.866666666666667
76,8.842105263157896
77,8.844155844155845
78,8.846153846153847
79,8.822784810126583
80,8.7875
81,8.802469135802468
82,8.78048780487805
83,8.759036144578314
84,8.726190476190476
85,8.729411764705882
86,8.709302325581396
87,8.735632183908047
88,8.715909090909092
89,8.719101123595506
90,8.722222222222221
91,8.725274725274724
92,8.73913043478261
93,8.720430107526882
94,8.72340425531915
95,8.726315789473684
96,8.729166666666666
97,8.731958762886597
98,8.73469387755102
99,8.737373737373737
100,8.74
101,8.7
102,8.71
103,8.68
104,8.69
105,8.67
106,8.63
107,8.62
108,8.58
109,8.59
110,8.59
111,8.57
112,8.59
113,8.56
114,8.53
115,8.5
116,8.49
117,8.49
118,8.47
119,8.46
120,8.46
121,8.38
122,8.41
123,8.43
124,8.39
125,8.35
126,8.37
127,8.33
128,8.31
129,8.32
130,8.42
131,8.41
132,8.39
133,8.33
134,8.36
135,8.36
136,8.32
137,8.29
138,8.31
139,8.33
140,8.33
141,8.36
142,8.35
143,8.35
144,8.32
145,8.33
146,8.32
147,8.31
148,8.32
149,8.32
150,8.29
151,8.27
152,8.25
153,8.22
154,8.2
155,8.15
156,8.04
157,8.05
158,8.01
159,7.97
160,7.95
161,7.94
162,8.0
163,7.95
164,7.97
165,7.98
166,8.0
167,8.02
168,8.05
169,8.07
170,8.08
171,8.1
172,8.12
173,8.11
174,8.11
175,8.12
176,8.15
177,8.15
178,8.16
179,8.23
180,8.27
181,8.27
182,8.29
183,8.31
184,8.34
185,8.34
186,8.36
187,8.34
188,8.43
189,8.43
190,8.43
191,8.42
192,8.41
193,8.43
194,8.42
195,8.42
196,8.42
197,8.42
198,8.47
199,8.52
200,8.52
201,8.55
202,8.61
203,8.63
204,8.66
205,8.66
206,8.74
207,8.76
208,8.78
209,8.78
210,8.78
211,8.8
212,8.79
213,8.8
214,8.82
215,8.85
216,8.85
217,8.86
218,8.89
219,8.88
220,8.87
221,8.87
222,8.86
223,8.84
224,8.87
225,8.9
226,8.89
227,8.93
228,8.95
229,8.95
230,8.87
231,8.95
232,8.97
233,8.95
234,8.95
235,8.95
236,9.04
237,9.07
238,9.07
239,9.03
240,9.03
241,9.01
242,9.03
243,9.04
244,9.05
245,9.01
246,9.04
247,9.07
248,9.05
249,9.08
250,9.12
251,9.16
252,9.18
253,9.19
254,9.23
255,9.27
256,9.32
257,9.31
258,9.34
259,9.38
260,9.39
261,9.4
262,9.34
263,9.32
264,9.32
265,9.31
266,9.29
267,9.26
268,9.29
269,9.27
270,9.23
271,9.2
272,9.17
273,9.15
274,9.12
275,9.11
276,9.07
277,9.04
278,9.02
279,8.94
280,8.9
281,8.86
282,8.83
283,8.8
284,8.77
285,8.77
286,8.77
287,8.74
288,8.64
289,8.61
290,8.61
291,8.62
292,8.6
293,8.59
294,8.6
295,8.6
296,8.59
297,8.59
298,8.54
299,8.48
300,8.47
