1,8.0
2,7.0
3,7.333333333333333
4,7.5
5,7.6
6,7.666666666666667
7,7.428571428571429
8,7.375
9,7.222222222222222
10,7.9
11,7.7272727272727275
12,7.666666666666667
13,7.769230769230769
14,7.785714285714286
15,7.666666666666667
16,7.8125
17,7.882352941176471
18,7.777777777777778
19,7.842105263157895
20,7.9
21,8.047619047619047
22,8.0
23,8.173913043478262
24,8.25
25,8.32
26,8.26923076923077
27,8.333333333333334
28,8.392857142857142
29,8.310344827586206
30,8.366666666666667
31,8.366666666666667
32,8.733333333333333
33,8.666666666666666
34,8.733333333333333
35,8.766666666666667
36,8.666666666666666
37,8.666666666666666
38,8.633333333333333
39,8.633333333333333
40,8.433333333333334
41,8.8
42,8.833333333333334
43,8.733333333333333
44,8.766666666666667
45,8.9
46,8.833333333333334
47,8.9
48,9.033333333333333
49,9.1
50,9.4
51,9.566666666666666
52,9.666666666666666
53,9.566666666666666
54,9.433333333333334
55,9.433333333333334
56,9.533333333333333
57,9.533333333333333
58,9.533333333333333
59,9.7
60,9.733333333333333
61,9.833333333333334
62,9.6
63,9.766666666666667
64,9.766666666666667
65,9.733333333333333
66,9.9
67,10.033333333333333
68,10.166666666666666
69,10.3
70,10.366666666666667
71,10.133333333333333
72,10.2
73,10.333333333333334
74,10.366666666666667
75,10.4
76,10.666666666666666
77,10.633333333333333
78,10.633333333333333
79,10.566666666666666
80,10.3
81,10.1
82,10.066666666666666
83,10.066666666666666
84,10.166666666666666
85,10.2
86,10.2
87,10.4
88,10.4
89,10.333333333333334
90,10.266666666666667
91,10.2
92,10.366666666666667
93,10.233333333333333
94,10.2
95,10.233333333333333
96,10.1
97,10.0
98,10.0
99,10.033333333333333
100,10.033333333333333
101,10.033333333333333
102,10.033333333333333
103,10.0
104,10.0
105,9.966666666666667
106,9.666666666666666
107,9.666666666666666
108,9.566666666666666
109,9.566666666666666
110,9.5
111,9.5
112,9.6
113,9.633333333333333
114,9.633333333333333
115,9.566666666666666
116,9.566666666666666
117,9.266666666666667
118,9.233333333333333
119,9.3
120,9.4
121,9.466666666666667
122,9.2
123,9.233333333333333
124,9.166666666666666
125,9.133333333333333
126,9.233333333333333
127,9.4
128,9.3
129,9.233333333333333
130,9.233333333333333
131,9.2
132,9.1
133,9.033333333333333
134,8.933333333333334
135,8.833333333333334
136,8.933333333333334
137,8.966666666666667
138,8.966666666666667
139,8.933333333333334
140,8.966666666666667
141,8.9
142,8.733333333333333
143,8.633333333333333
144,8.566666666666666
145,8.6
146,8.566666666666666
147,8.6
148,8.566666666666666
149,8.433333333333334
150,8.333333333333334
151,8.266666666666667
152,8.266666666666667
153,8.3
154,8.3
155,8.366666666666667
156,8.3
157,8.133333333333333
158,8.233333333333333
159,8.266666666666667
160,8.166666666666666
161,8.066666666666666
162,8.066666666666666
163,8.1
164,8.133333333333333
165,8.166666666666666
166,8.033333333333333
167,7.866666666666666
168,8.166666666666666
169,8.266666666666667
170,8.166666666666666
171,8.2
172,8.2
173,8.266666666666667
174,8.3
175,8.233333333333333
176,8.166666666666666
177,8.133333333333333
178,8.1
179,8.2
180,8.133333333333333
181,8.033333333333333
182,8.1
183,8.0
184,7.966666666666667
185,7.966666666666667
186,7.966666666666667
187,7.933333333333334
188,7.8
189,7.8
190,7.933333333333334
191,8.066666666666666
192,8.133333333333333
193,8.133333333333333
194,8.166666666666666
195,8.2
196,8.333333333333334
197,8.333333333333334
198,8.033333333333333
199,7.9
200,8.133333333333333
201,8.133333333333333
202,8.1
203,8.066666666666666
204,8.1
205,8.1
206,8.1
207,8.233333333333333
208,8.5
209,8.466666666666667
210,8.7
211,8.766666666666667
212,8.8
213,8.833333333333334
214,8.966666666666667
215,8.866666666666667
216,8.9
217,9.0
218,9.1
219,9.0
220,8.833333333333334
221,8.733333333333333
222,8.7
223,8.766666666666667
224,8.766666666666667
225,8.7
226,8.7
227,8.833333333333334
228,8.9
229,9.0
230,8.8
231,8.8
232,8.833333333333334
233,8.866666666666667
234,8.833333333333334
235,8.866666666666667
236,8.866666666666667
237,8.8
238,8.533333333333333
239,8.533333333333333
240,8.266666666666667
241,8.233333333333333
242,8.2
243,8.166666666666666
244,8.166666666666666
245,8.233333333333333
246,8.266666666666667
247,8.266666666666667
248,8.266666666666667
249,8.266666666666667
250,8.366666666666667
251,8.366666666666667
252,8.333333333333334
253,8.3
254,8.233333333333333
255,8.2
256,8.2
257,8.2
258,8.2
259,8.1
260,8.266666666666667
261,8.2
262,8.266666666666667
263,8.2
264,8.166666666666666
265,8.066666666666666
266,8.033333333333333
267,8.033333333333333
268,8.166666666666666
269,8.066666666666666
270,8.066666666666666
271,8.133333333333333
272,8.133333333333333
273,8.166666666666666
274,8.133333333333333
275,8.2
276,8.1
277,8.033333333333333
278,7.933333333333334
279,8.0
280,8.033333333333333
281,8.0
282,8.066666666666666
283,8.266666666666667
284,8.4
285,8.433333333333334
286,8.366666666666667
287,8.4
288,8.433333333333334
289,8.466666666666667
290,8.533333333333333
291,8.633333333333333
292,8.633333333333333
293,8.733333333333333
294,8.766666666666667
295,8.866666666666667
296,8.9
297,8.866666666666667
298,8.866666666666667
299,8.966666666666667
300,9.066666666666666
