1,6
2,11
3,9
4,7
5,8
6,7
7,10
8,10
9,6
10,8
11,7
12,6
13,9
14,7
15,6
16,8
17,16
18,10
19,7
20,6
21,7
22,8
23,7
24,7
25,6
26,9
27,7
28,7
29,9
30,10
31,8
32,9
33,16
34,6
35,9
36,7
37,8
38,9
39,10
40,8
41,10
42,9
43,8
44,6
45,6
46,6
47,7
48,6
49,9
50,6
51,6
52,6
53,11
54,10
55,6
56,8
57,8
58,8
59,8
60,6
61,9
62,9
63,7
64,10
65,14
66,10
67,9
68,6
69,9
70,9
71,10
72,10
73,7
74,9
75,13
76,10
77,9
78,9
79,9
80,9
81,9
82,10
83,9
84,6
85,7
86,7
87,10
88,7
89,7
90,9
91,9
92,9
93,9
94,9
95,9
96,9
97,6
98,9
99,9
100,8
101,9
102,10
103,7
104,11
105,9
106,10
107,7
108,10
109,6
110,10
111,10
112,10
113,9
114,9
115,9
116,10
117,9
118,7
119,7
120,10
121,7
122,9
123,9
124,7
125,9
126,10
127,9
128,7
129,9
130,7
131,7
132,10
133,9
134,9
135,8
136,10
137,9
138,9
139,7
140,9
141,9
142,9
143,8
144,6
145,9
146,9
147,9
148,9
149,9
150,7
151,9
152,9
153,9
154,9
155,9
156,9
157,10
158,9
159,9
160,9
161,9
162,9
163,9
164,10
165,9
166,10
167,9
168,9
169,7
170,9
171,9
172,9
173,9
174,9
175,9
176,9
177,11
178,9
179,9
180,9
181,10
182,10
183,9
184,9
185,10
186,9
187,8
188,9
189,9
190,9
191,8
192,10
193,8
194,10
195,9
196,9
197,17
198,8
199,8
200,9
201,12
202,9
203,9
204,10
205,21
206,8
207,7
208,7
209,9
210,6
211,11
212,9
213,8
214,9
215,10
216,10
217,10
218,8
219,9
220,8
221,9
222,7
223,9
224,6
225,8
226,10
227,10
228,9
229,10
230,9
231,10
232,9
233,10
234,6
235,10
236,9
237,9
238,9
239,9
240,9
241,9
242,10
243,10
244,9
245,11
246,10
247,9
248,9
249,7
250,10
251,9
252,9
253,9
254,9
255,6
256,9
257,10
258,9
259,9
260,9
261,7
262,7
263,10
264,11
265,9
266,10
267,10
268,9
269,9
270,9
271,10
272,9
273,7
274,9
275,10
276,9
277,9
278,7
279,10
280,9
281,9
282,9
283,10
284,9
285,14
286,7
287,9
288,9
289,9
290,9
291,6
292,6
293,9
294,10
295,9
296,10
297,8
298,9
299,10
300,10
